source_url,target_url,status
docs.avaloniaui.net/docs/reference/controls/wrappanel,https://docs.avaloniaui.net/controls/layout/panels/wrappanel,301
docs.avaloniaui.net/docs/reference/gestures/,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/docs/reference/gestures/pinchgesturerecognizer,https://docs.avaloniaui.net/docs/input-interaction/gestures/pinch-gesture-recognizer,301
docs.avaloniaui.net/docs/reference/gestures/pullgesturerecognizer,https://docs.avaloniaui.net/docs/input-interaction/gestures/pull-gesture-recognizer,301
docs.avaloniaui.net/docs/reference/gestures/scrollgesturerecognizer,https://docs.avaloniaui.net/docs/input-interaction/gestures/scroll-gesture-recognizer,301
docs.avaloniaui.net/docs/reference/jetbrains-rider-ide/,https://docs.avaloniaui.net/docs/get-started/,301
docs.avaloniaui.net/docs/reference/jetbrains-rider-ide/jetbrains-rider-setup,https://docs.avaloniaui.net/docs/get-started/,301
docs.avaloniaui.net/docs/reference/properties/,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/docs/reference/properties/index,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/docs/reference/properties/texttrimming,https://docs.avaloniaui.net/controls/data-display/text-display/texttrimming,301
docs.avaloniaui.net/docs/reference/styles/,https://docs.avaloniaui.net/docs/styling/styles,301
docs.avaloniaui.net/docs/reference/styles/index,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/docs/reference/styles/pseudo-classes,https://docs.avaloniaui.net/docs/styling/pseudoclasses,301
docs.avaloniaui.net/docs/reference/styles/style-selector-syntax,https://docs.avaloniaui.net/docs/styling/style-selector-syntax,301
docs.avaloniaui.net/docs/stay-up-to-date/,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/docs/stay-up-to-date/breaking-changes,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/docs/stay-up-to-date/release-notes,https://github.com/AvaloniaUI/Avalonia/releases,301
docs.avaloniaui.net/docs/stay-up-to-date/upgrade-from-0.10,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/docs/stay-up-to-date/whats-new,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/docs/styling/,https://docs.avaloniaui.net/docs/styling/styles,301
docs.avaloniaui.net/docs/styling/resources,https://docs.avaloniaui.net/docs/app-development/resource-dictionary,301
docs.avaloniaui.net/docs/styling/selectors,https://docs.avaloniaui.net/docs/styling/style-selectors,301
docs.avaloniaui.net/docs/styling/troubleshooting,https://docs.avaloniaui.net/troubleshooting/ui-development/styles,301
docs.avaloniaui.net/docs/templates/,https://docs.avaloniaui.net/docs/data-templates/introduction-to-data-templates,301
docs.avaloniaui.net/docs/templates/creating-data-templates-in-code,https://docs.avaloniaui.net/docs/data-templates/introduction-to-data-templates,301
docs.avaloniaui.net/docs/templates/data-templates,https://docs.avaloniaui.net/docs/data-templates/introduction-to-data-templates,301
docs.avaloniaui.net/docs/templates/implement-IDataTemplate,https://docs.avaloniaui.net/docs/data-templates/introduction-to-data-templates,301
docs.avaloniaui.net/docs/templates/implement-idatatemplates,https://docs.avaloniaui.net/docs/data-templates/introduction-to-data-templates,301
docs.avaloniaui.net/docs/tutorials/,https://docs.avaloniaui.net/docs/samples-tutorials,301
docs.avaloniaui.net/docs/tutorials/developing-for-mobile/create-a-cross-platform-solution,https://docs.avaloniaui.net/docs/fundamentals/cross-platform-architecture,301
docs.avaloniaui.net/docs/tutorials/groupbox,https://docs.avaloniaui.net/controls/layout/containers/groupbox,301
docs.avaloniaui.net/docs/tutorials/music-store-app/,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/add-and-layout-controls,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/add-content-to-dialog,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/add-data-persistence,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/add-items-to-users-collection,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/album-view,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/button-command,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/creating-a-modern-looking-window,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/creating-the-project,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/displaying-images,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/load-data-at-startup,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/mock-search,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/opening-a-dialog,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/return-from-dialog,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/searching-for-albums,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/setup-development-environment,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/music-store-app/summary,https://github.com/AvaloniaUI/Avalonia.Samples/tree/main/src/Avalonia.Samples/CompleteApps/Avalonia.MusicStore,301
docs.avaloniaui.net/docs/tutorials/running-in-the-browser,https://docs.avaloniaui.net/docs/platform-specific-guides/webassembly,301
docs.avaloniaui.net/docs/tutorials/samples,https://docs.avaloniaui.net/docs/samples-tutorials,301
docs.avaloniaui.net/docs/ui-development/custom-controls/control-themes,https://docs.avaloniaui.net/docs/styling/control-themes,301
docs.avaloniaui.net/guides/basics/introduction-to-xaml,https://docs.avaloniaui.net/docs/fundamentals/avalonia-xaml,301
docs.avaloniaui.net/reference,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/reference/index,https://docs.avaloniaui.net/docs/welcome,301
docs.avaloniaui.net/reference/services/storage/index,https://docs.avaloniaui.net/docs/services/storage/storage-provider,301
docs.avaloniaui.net/samples,https://docs.avaloniaui.net/docs/samples-tutorials,301
docs.avaloniaui.net/samples/index,https://docs.avaloniaui.net/docs/samples-tutorials,301
docs.avaloniaui.net/troubleshooting/controls/groupbox,https://docs.avaloniaui.net/controls/layout/containers/groupbox,301
docs.avaloniaui.net/xpf/advanced/avalonia-interop,https://docs.avaloniaui.net/xpf/interop/embedding-avalonia-in-xpf,301
docs.avaloniaui.net/xpf/advanced/centralized-management,https://docs.avaloniaui.net/xpf/configuration/centralizing-multiple-xpf-projects,301
docs.avaloniaui.net/xpf/advanced/customizing-init,https://docs.avaloniaui.net/xpf/configuration/customizing-initialization,301
docs.avaloniaui.net/xpf/advanced/customizing-window-decorations,https://docs.avaloniaui.net/xpf/migration/removing-the-titlebar,301
docs.avaloniaui.net/xpf/advanced/headless-testing,https://docs.avaloniaui.net/xpf/testing/headless-testing,301
docs.avaloniaui.net/xpf/advanced/key-mapping,https://docs.avaloniaui.net/xpf/migration/key-mapping,301
docs.avaloniaui.net/xpf/advanced/window-handles,https://docs.avaloniaui.net/xpf/interop/native-window-handles,301
docs.avaloniaui.net/xpf/build-feeds,https://docs.avaloniaui.net/xpf/version-info/versioning,301
docs.avaloniaui.net/xpf/embedding/avalonia-in-xpf/adding-global-style-for-avalonia-controls-in-XPF,https://docs.avaloniaui.net/xpf/interop/embedding-avalonia-in-xpf,301
docs.avaloniaui.net/xpf/embedding/avalonia-in-xpf/adding-style-to-avalonia-control-in-xpf,https://docs.avaloniaui.net/xpf/interop/embedding-avalonia-in-xpf,301
docs.avaloniaui.net/xpf/embedding/avalonia-in-xpf/embedding-avalonia-controls-in-XPF,https://docs.avaloniaui.net/xpf/interop/embedding-avalonia-in-xpf,301
docs.avaloniaui.net/xpf/embedding/web-view,https://docs.avaloniaui.net/docs/app-development/embedding-web-content,301
docs.avaloniaui.net/xpf/embedding/xpf-in-avalonia,https://docs.avaloniaui.net/xpf/interop/using-xpf-in-avalonia,301
docs.avaloniaui.net/xpf/missing-features,https://docs.avaloniaui.net/xpf/version-info/missing-features,301
docs.avaloniaui.net/xpf/porting-tips,https://docs.avaloniaui.net/xpf/getting-started,301
docs.avaloniaui.net/xpf/third-party-libraries,https://docs.avaloniaui.net/xpf/third-party/compatibility,301
docs.avaloniaui.net/xpf/welcome,https://docs.avaloniaui.net/xpf,301
